claim_id,claim_date,sale_id,repair_status
CLM006356,2023-12-28,SALE042941,Warranty Void
CLM006357,2023-12-27,SALE042946,Rejected
CLM006358,2025-12-31,SALE042949,Completed
CLM006359,2022-10-01,SALE042970,Replaced
CLM006360,2020-02-27,SALE042973,Pending
CLM006361,2022-05-20,SALE042978,Completed
CLM006362,2022-05-07,SALE042981,Completed
CLM006363,2020-12-27,SALE042982,Paid Repaired
CLM006364,2020-11-17,SALE042983,Warranty Void
CLM006365,2024-05-18,SALE042990,Replaced
CLM006366,2023-12-17,SALE042998,Rejected
CLM006367,2024-02-22,SALE043009,Replaced
CLM006368,2021-02-19,SALE043013,Replaced
CLM006369,2025-02-10,SALE043015,Paid Repaired
CLM006370,2023-08-26,SALE043023,Completed
CLM006371,2020-05-09,SALE043028,Completed
CLM006372,2023-09-19,SALE043039,Completed
CLM006373,2023-01-24,SALE043045,Completed
CLM006374,2021-05-16,SALE043060,Paid Repaired
CLM006375,2023-02-23,SALE043062,Replaced
CLM006376,2022-01-25,SALE043065,Completed
CLM006377,2023-11-18,SALE043066,Completed
CLM006378,2022-09-08,SALE043068,Completed
CLM006379,2022-03-27,SALE043081,Completed
CLM006380,2025-12-31,SALE043082,Completed
CLM006381,2025-12-31,SALE043083,Completed
CLM006382,2025-12-31,SALE043085,Completed
CLM006383,2021-01-26,SALE043086,Pending
CLM006384,2025-02-18,SALE043094,Completed
CLM006385,2021-10-22,SALE043105,Paid Repaired
CLM006386,2023-08-09,SALE043108,Paid Repaired
CLM006387,2022-12-19,SALE043112,Paid Repaired
CLM006388,2023-09-09,SALE043114,Completed
CLM006389,2023-02-18,SALE043116,Completed
CLM006390,2023-05-05,SALE043122,Replaced
CLM006391,2025-12-31,SALE043125,Completed
CLM006392,2025-12-31,SALE043131,Completed
CLM006393,2025-12-31,SALE043143,Replaced
CLM006394,2022-01-21,SALE043155,Rejected
CLM006395,2025-01-23,SALE043169,Warranty Void
CLM006396,2024-05-27,SALE043174,Pending
CLM006397,2024-09-05,SALE043177,Completed
CLM006398,2022-06-01,SALE043183,Warranty Void
CLM006399,2023-09-12,SALE043185,Paid Repaired
CLM006400,2022-04-07,SALE043186,Replaced
CLM006401,2024-03-04,SALE043192,Replaced
CLM006402,2022-02-09,SALE043193,Replaced
CLM006403,2022-05-27,SALE043206,Replaced
CLM006404,2025-12-31,SALE043211,Paid Repaired
CLM006405,2025-12-31,SALE043216,Replaced
CLM006406,2024-05-10,SALE043224,Completed
CLM006407,2024-02-18,SALE043225,Replaced
CLM006408,2022-09-30,SALE043226,Rejected
CLM006409,2022-06-21,SALE043232,Replaced
CLM006410,2024-06-20,SALE043246,Completed
CLM006411,2024-03-12,SALE043247,Completed
CLM006412,2022-06-08,SALE043249,Rejected
CLM006413,2025-12-31,SALE043252,Paid Repaired
CLM006414,2025-10-23,SALE043259,Completed
CLM006415,2023-10-05,SALE043275,Replaced
CLM006416,2025-12-20,SALE043286,Paid Repaired
CLM006417,2022-06-29,SALE043288,Pending
CLM006418,2023-01-19,SALE043292,Pending
CLM006419,2021-11-30,SALE043293,Completed
CLM006420,2024-01-13,SALE043297,Completed
CLM006421,2024-10-22,SALE043299,Completed
CLM006422,2024-06-18,SALE043305,Completed
CLM006423,2022-02-17,SALE043308,Completed
CLM006424,2020-10-07,SALE043310,Completed
CLM006425,2024-06-19,SALE043323,Completed
CLM006426,2020-09-07,SALE043325,Replaced
CLM006427,2025-12-18,SALE043337,Completed
CLM006428,2022-10-15,SALE043349,Completed
CLM006429,2024-09-21,SALE043351,Completed
CLM006430,2022-03-24,SALE043360,Completed
CLM006431,2025-08-11,SALE043375,Pending
CLM006432,2022-02-17,SALE043379,Pending
CLM006433,2024-02-16,SALE043380,Warranty Void
CLM006434,2022-10-17,SALE043388,Completed
CLM006435,2024-10-15,SALE043404,Rejected
CLM006436,2022-05-18,SALE043411,Completed
CLM006437,2024-12-30,SALE043414,Replaced
CLM006438,2024-01-08,SALE043415,Completed
CLM006439,2022-12-16,SALE043417,Completed
CLM006440,2025-09-30,SALE043421,Pending
CLM006441,2025-06-02,SALE043427,Completed
CLM006442,2020-04-15,SALE043435,Completed
CLM006443,2024-12-19,SALE043438,Paid Repaired
CLM006444,2021-12-31,SALE043442,Paid Repaired
CLM006445,2023-09-05,SALE043444,Pending
CLM006446,2021-09-14,SALE043448,Paid Repaired
CLM006447,2024-04-03,SALE043459,Completed
CLM006448,2025-08-14,SALE043460,Pending
CLM006449,2025-12-31,SALE043462,Completed
CLM006450,2022-05-10,SALE043463,Replaced
CLM006451,2022-06-20,SALE043467,Pending
CLM006452,2021-08-15,SALE043472,Completed
CLM006453,2021-06-29,SALE043477,Completed
CLM006454,2024-07-13,SALE043480,Completed
CLM006455,2025-12-31,SALE043486,Rejected
CLM006456,2023-08-30,SALE043492,Completed
CLM006457,2022-10-21,SALE043495,Completed
CLM006458,2023-03-08,SALE043496,Rejected
CLM006459,2025-01-14,SALE043504,Completed
CLM006460,2023-09-10,SALE043506,Completed
CLM006461,2022-09-30,SALE043508,Warranty Void
CLM006462,2021-03-01,SALE043519,Completed
CLM006463,2021-06-16,SALE043525,Paid Repaired
CLM006464,2022-10-19,SALE043535,Warranty Void
CLM006465,2023-01-25,SALE043537,Completed
CLM006466,2021-06-08,SALE043538,Replaced
CLM006467,2025-10-19,SALE043546,Warranty Void
CLM006468,2022-07-07,SALE043552,Completed
CLM006469,2023-08-21,SALE043563,Paid Repaired
CLM006470,2025-03-09,SALE043567,Pending
CLM006471,2023-11-19,SALE043568,Pending
CLM006472,2023-06-25,SALE043570,Warranty Void
CLM006473,2021-09-01,SALE043572,Replaced
CLM006474,2025-02-08,SALE043579,Completed
CLM006475,2025-10-01,SALE043580,Completed
CLM006476,2021-07-07,SALE043588,Replaced
CLM006477,2023-03-29,SALE043590,Paid Repaired
CLM006478,2025-12-31,SALE043613,Completed
CLM006479,2022-07-04,SALE043619,Completed
CLM006480,2021-09-30,SALE043624,Completed
CLM006481,2020-11-23,SALE043628,Replaced
CLM006482,2021-10-25,SALE043633,Warranty Void
CLM006483,2022-03-20,SALE043637,Paid Repaired
CLM006484,2024-05-18,SALE043646,Replaced
CLM006485,2024-09-22,SALE043655,Replaced
CLM006486,2021-05-30,SALE043660,Paid Repaired
CLM006487,2024-01-10,SALE043667,Paid Repaired
CLM006488,2022-02-15,SALE043679,Pending
CLM006489,2021-11-06,SALE043682,Warranty Void
CLM006490,2021-11-23,SALE043684,Completed
CLM006491,2024-07-15,SALE043688,Completed
CLM006492,2025-12-31,SALE043695,Paid Repaired
CLM006493,2024-11-24,SALE043701,Completed
CLM006494,2024-03-25,SALE043703,Warranty Void
CLM006495,2023-08-20,SALE043708,Completed
CLM006496,2020-05-13,SALE043709,Paid Repaired
CLM006497,2021-05-21,SALE043724,Completed
CLM006498,2021-06-22,SALE043748,Completed
CLM006499,2020-12-02,SALE043760,Completed
CLM006500,2024-08-23,SALE043762,Warranty Void
CLM006501,2022-06-30,SALE043766,Completed
CLM006502,2025-05-27,SALE043768,Completed
CLM006503,2023-11-19,SALE043773,Completed
CLM006504,2021-05-13,SALE043786,Paid Repaired
CLM006505,2022-11-20,SALE043792,Warranty Void
CLM006506,2022-12-25,SALE043805,Completed
CLM006507,2024-11-24,SALE043811,Warranty Void
CLM006508,2025-12-31,SALE043812,Paid Repaired
CLM006509,2025-01-15,SALE043821,Completed
CLM006510,2021-11-16,SALE043825,Replaced
CLM006511,2021-10-10,SALE043836,Replaced
CLM006512,2022-06-08,SALE043844,Completed
CLM006513,2023-11-12,SALE043852,Replaced
CLM006514,2025-03-05,SALE043856,Completed
CLM006515,2025-07-01,SALE043857,Pending
CLM006516,2024-02-11,SALE043859,Replaced
CLM006517,2024-12-17,SALE043865,Replaced
CLM006518,2022-02-03,SALE043869,Warranty Void
CLM006519,2022-08-12,SALE043872,Completed
CLM006520,2023-02-28,SALE043876,Replaced
CLM006521,2024-07-21,SALE043877,Completed
CLM006522,2021-02-09,SALE043886,Paid Repaired
CLM006523,2024-08-28,SALE043892,Paid Repaired
CLM006524,2021-04-15,SALE043893,Completed
CLM006525,2022-11-15,SALE043894,Replaced
CLM006526,2023-02-06,SALE043899,Warranty Void
CLM006527,2023-08-07,SALE043904,Replaced
CLM006528,2025-01-22,SALE043910,Warranty Void
CLM006529,2021-10-30,SALE043914,Completed
CLM006530,2025-11-23,SALE043915,Pending
CLM006531,2025-10-26,SALE043928,Pending
CLM006532,2021-02-07,SALE043929,Rejected
CLM006533,2025-08-14,SALE043932,Warranty Void
CLM006534,2023-05-20,SALE043933,Paid Repaired
CLM006535,2025-01-02,SALE043934,Pending
CLM006536,2020-11-03,SALE043946,Pending
CLM006537,2025-06-22,SALE043948,Completed
CLM006538,2024-04-08,SALE043968,Paid Repaired
CLM006539,2023-12-31,SALE043978,Paid Repaired
CLM006540,2024-12-20,SALE043983,Completed
CLM006541,2021-10-05,SALE043986,Paid Repaired
CLM006542,2025-12-31,SALE043987,Warranty Void
CLM006543,2022-01-22,SALE043988,Completed
CLM006544,2021-01-31,SALE043991,Pending
CLM006545,2023-05-07,SALE043995,Warranty Void
CLM006546,2021-06-17,SALE044000,Paid Repaired
CLM006547,2021-07-29,SALE044009,Completed
CLM006548,2024-03-06,SALE044017,Paid Repaired
CLM006549,2025-12-31,SALE044019,Paid Repaired
CLM006550,2022-07-04,SALE044020,Pending
CLM006551,2021-07-04,SALE044021,Pending
CLM006552,2024-11-27,SALE044029,Warranty Void
CLM006553,2024-06-08,SALE044033,Completed
CLM006554,2025-08-09,SALE044034,Warranty Void
CLM006555,2025-11-17,SALE044035,Completed
CLM006556,2023-06-15,SALE044049,Completed
CLM006557,2023-04-10,SALE044052,Rejected
CLM006558,2021-06-23,SALE044055,Replaced
CLM006559,2025-12-05,SALE044060,Warranty Void
CLM006560,2023-01-26,SALE044061,Replaced
CLM006561,2023-05-18,SALE044066,Rejected
CLM006562,2021-01-28,SALE044070,Pending
CLM006563,2024-01-21,SALE044072,Completed
CLM006564,2022-11-24,SALE044081,Paid Repaired
CLM006565,2022-02-26,SALE044083,Completed
CLM006566,2025-06-01,SALE044085,Rejected
CLM006567,2023-12-11,SALE044090,Completed
CLM006568,2023-04-20,SALE044092,Completed
CLM006569,2025-01-06,SALE044100,Pending
CLM006570,2023-04-05,SALE044112,Paid Repaired
CLM006571,2024-04-10,SALE044115,Warranty Void
CLM006572,2023-11-13,SALE044116,Completed
CLM006573,2021-06-20,SALE044119,Completed
CLM006574,2021-04-14,SALE044124,Replaced
CLM006575,2025-10-15,SALE044136,Completed
CLM006576,2025-12-18,SALE044141,Completed
CLM006577,2025-01-01,SALE044143,Replaced
CLM006578,2023-10-08,SALE044148,Completed
CLM006579,2024-06-13,SALE044153,Completed
CLM006580,2025-10-19,SALE044154,Pending
CLM006581,2022-11-23,SALE044165,Completed
CLM006582,2022-08-26,SALE044177,Completed
CLM006583,2022-11-27,SALE044182,Warranty Void
CLM006584,2020-12-06,SALE044197,Completed
CLM006585,2025-12-31,SALE044202,Replaced
CLM006586,2025-12-31,SALE044210,Completed
CLM006587,2021-11-25,SALE044218,Pending
CLM006588,2023-10-17,SALE044228,Replaced
CLM006589,2025-11-05,SALE044243,Completed
CLM006590,2024-11-04,SALE044247,Paid Repaired
CLM006591,2021-06-05,SALE044248,Completed
CLM006592,2024-02-19,SALE044250,Replaced
CLM006593,2025-04-13,SALE044258,Pending
CLM006594,2021-04-17,SALE044267,Paid Repaired
CLM006595,2023-01-21,SALE044271,Completed
CLM006596,2021-08-05,SALE044274,Completed
CLM006597,2024-01-18,SALE044278,Replaced
CLM006598,2024-07-26,SALE044279,Warranty Void
CLM006599,2025-02-09,SALE044284,Paid Repaired
CLM006600,2021-11-06,SALE044291,Completed
CLM006601,2020-05-01,SALE044309,Rejected
CLM006602,2025-05-19,SALE044344,Completed
CLM006603,2025-10-12,SALE044345,Completed
CLM006604,2021-05-14,SALE044349,Warranty Void
CLM006605,2024-02-06,SALE044364,Replaced
CLM006606,2025-05-17,SALE044366,Completed
CLM006607,2025-06-06,SALE044369,Paid Repaired
CLM006608,2025-05-19,SALE044370,Pending
CLM006609,2024-02-01,SALE044371,Paid Repaired
CLM006610,2021-10-27,SALE044373,Paid Repaired
CLM006611,2021-10-08,SALE044392,Replaced
CLM006612,2023-10-11,SALE044395,Completed
CLM006613,2023-07-10,SALE044398,Paid Repaired
CLM006614,2023-04-23,SALE044403,Completed
CLM006615,2022-07-08,SALE044406,Completed
CLM006616,2025-08-05,SALE044417,Completed
CLM006617,2022-11-28,SALE044418,Paid Repaired
CLM006618,2021-06-04,SALE044425,Replaced
CLM006619,2025-12-31,SALE044428,Paid Repaired
CLM006620,2022-07-02,SALE044431,Replaced
CLM006621,2020-06-03,SALE044438,Completed
CLM006622,2022-11-13,SALE044441,Completed
CLM006623,2024-07-11,SALE044442,Replaced
CLM006624,2025-03-24,SALE044446,Replaced
CLM006625,2024-09-28,SALE044459,Completed
CLM006626,2024-12-21,SALE044469,Replaced
CLM006627,2025-12-31,SALE044471,Completed
CLM006628,2021-11-20,SALE044478,Completed
CLM006629,2025-06-07,SALE044480,Completed
CLM006630,2022-05-17,SALE044483,Paid Repaired
CLM006631,2020-05-11,SALE044491,Rejected
CLM006632,2023-11-20,SALE044513,Paid Repaired
CLM006633,2025-08-15,SALE044521,Completed
CLM006634,2025-01-01,SALE044528,Paid Repaired
CLM006635,2024-04-09,SALE044535,Completed
CLM006636,2024-05-10,SALE044536,Completed
CLM006637,2023-01-16,SALE044540,Completed
CLM006638,2024-12-29,SALE044547,Completed
CLM006639,2020-11-26,SALE044550,Replaced
CLM006640,2022-08-07,SALE044559,Replaced
CLM006641,2025-10-19,SALE044563,Completed
CLM006642,2022-01-27,SALE044566,Completed
CLM006643,2024-08-27,SALE044573,Paid Repaired
CLM006644,2024-04-23,SALE044576,Completed
CLM006645,2022-11-17,SALE044579,Completed
CLM006646,2025-07-24,SALE044588,Completed
CLM006647,2023-09-11,SALE044598,Rejected
CLM006648,2021-02-07,SALE044599,Completed
CLM006649,2022-05-08,SALE044602,Paid Repaired
CLM006650,2025-02-09,SALE044607,Pending
CLM006651,2022-06-24,SALE044609,Completed
CLM006652,2023-10-17,SALE044618,Completed
CLM006653,2025-02-11,SALE044622,Completed
CLM006654,2023-03-30,SALE044629,Completed
CLM006655,2025-12-31,SALE044634,Warranty Void
CLM006656,2024-09-18,SALE044639,Completed
CLM006657,2025-09-05,SALE044645,Completed
CLM006658,2024-07-29,SALE044646,Replaced
CLM006659,2021-02-09,SALE044649,Completed
CLM006660,2025-08-10,SALE044657,Rejected
CLM006661,2022-02-12,SALE044658,Pending
CLM006662,2024-10-02,SALE044664,Replaced
CLM006663,2024-11-11,SALE044671,Replaced
CLM006664,2025-10-31,SALE044680,Completed
CLM006665,2021-09-18,SALE044687,Completed
CLM006666,2021-11-19,SALE044693,Completed
CLM006667,2021-06-25,SALE044694,Completed
CLM006668,2024-07-05,SALE044695,Replaced
CLM006669,2024-08-08,SALE044697,Replaced
CLM006670,2022-10-10,SALE044711,Completed
CLM006671,2021-09-22,SALE044718,Completed
CLM006672,2022-11-20,SALE044721,Replaced
CLM006673,2023-06-21,SALE044722,Paid Repaired
CLM006674,2025-06-12,SALE044724,Warranty Void
CLM006675,2025-05-29,SALE044731,Warranty Void
CLM006676,2025-01-21,SALE044733,Paid Repaired
CLM006677,2024-12-22,SALE044738,Pending
CLM006678,2021-09-12,SALE044739,Replaced
CLM006679,2025-04-17,SALE044740,Rejected
CLM006680,2023-07-15,SALE044745,Warranty Void
CLM006681,2021-01-16,SALE044748,Paid Repaired
CLM006682,2024-04-26,SALE044750,Completed
CLM006683,2024-04-03,SALE044753,Completed
CLM006684,2022-02-06,SALE044769,Completed
CLM006685,2025-08-28,SALE044771,Completed
CLM006686,2022-06-09,SALE044777,Pending
CLM006687,2025-12-31,SALE044790,Pending
CLM006688,2023-02-10,SALE044794,Pending
CLM006689,2022-10-07,SALE044795,Completed
CLM006690,2022-02-24,SALE044809,Completed
CLM006691,2024-01-01,SALE044811,Replaced
CLM006692,2024-09-11,SALE044817,Paid Repaired
CLM006693,2020-07-22,SALE044824,Completed
CLM006694,2021-07-31,SALE044826,Replaced
CLM006695,2023-04-17,SALE044834,Pending
CLM006696,2024-05-07,SALE044837,Completed
CLM006697,2023-10-05,SALE044839,Completed
CLM006698,2024-03-31,SALE044860,Completed
CLM006699,2023-02-02,SALE044861,Paid Repaired
CLM006700,2022-08-23,SALE044862,Paid Repaired
CLM006701,2025-09-25,SALE044871,Replaced
CLM006702,2022-01-19,SALE044873,Replaced
CLM006703,2024-11-24,SALE044881,Warranty Void
CLM006704,2023-01-09,SALE044891,Completed
CLM006705,2025-12-31,SALE044896,Paid Repaired
CLM006706,2020-12-13,SALE044897,Paid Repaired
CLM006707,2024-12-28,SALE044898,Replaced
CLM006708,2025-05-30,SALE044905,Completed
CLM006709,2024-09-20,SALE044909,Rejected
CLM006710,2022-05-18,SALE044912,Warranty Void
CLM006711,2022-11-15,SALE044926,Completed
CLM006712,2024-10-30,SALE044934,Completed
CLM006713,2023-09-04,SALE044935,Completed
CLM006714,2023-11-16,SALE044937,Completed
CLM006715,2022-10-24,SALE044941,Completed
CLM006716,2024-07-09,SALE044950,Completed
CLM006717,2025-03-13,SALE044961,Completed
CLM006718,2024-04-08,SALE044973,Completed
CLM006719,2025-12-31,SALE044979,Completed
CLM006720,2025-12-31,SALE044980,Completed
CLM006721,2024-07-13,SALE044991,Completed
CLM006722,2021-07-28,SALE044996,Replaced
CLM006723,2023-08-30,SALE045008,Completed
CLM006724,2023-04-23,SALE045014,Rejected
CLM006725,2024-12-12,SALE045019,Warranty Void
CLM006726,2021-04-19,SALE045022,Completed
CLM006727,2021-05-04,SALE045025,Replaced
CLM006728,2021-05-19,SALE045029,Replaced
CLM006729,2025-11-19,SALE045031,Paid Repaired
CLM006730,2021-02-04,SALE045046,Pending
CLM006731,2022-04-26,SALE045055,Paid Repaired
CLM006732,2023-05-24,SALE045075,Replaced
CLM006733,2022-08-25,SALE045080,Replaced
CLM006734,2022-02-08,SALE045084,Completed
CLM006735,2024-04-04,SALE045088,Completed
CLM006736,2021-05-30,SALE045089,Completed
CLM006737,2023-03-17,SALE045099,Completed
CLM006738,2020-08-27,SALE045115,Replaced
CLM006739,2023-09-02,SALE045116,Paid Repaired
CLM006740,2020-11-23,SALE045122,Pending
CLM006741,2025-04-12,SALE045124,Completed
CLM006742,2025-04-12,SALE045139,Completed
CLM006743,2021-01-27,SALE045147,Replaced
CLM006744,2022-12-14,SALE045153,Completed
CLM006745,2022-01-09,SALE045155,Rejected
CLM006746,2022-07-16,SALE045167,Replaced
CLM006747,2022-10-18,SALE045180,Completed
CLM006748,2022-08-26,SALE045184,Completed
CLM006749,2021-04-10,SALE045185,Rejected
CLM006750,2023-11-15,SALE045194,Completed
CLM006751,2025-12-31,SALE045195,Completed
CLM006752,2022-03-01,SALE045199,Completed
CLM006753,2024-11-21,SALE045202,Replaced
CLM006754,2025-02-13,SALE045203,Paid Repaired
CLM006755,2024-04-04,SALE045216,Completed
CLM006756,2024-05-05,SALE045232,Paid Repaired
CLM006757,2024-03-06,SALE045239,Rejected
CLM006758,2024-05-23,SALE045246,Completed
CLM006759,2023-10-17,SALE045248,Warranty Void
CLM006760,2021-12-31,SALE045249,Warranty Void
CLM006761,2020-11-03,SALE045251,Replaced
CLM006762,2020-09-15,SALE045260,Completed
CLM006763,2021-03-17,SALE045264,Warranty Void
CLM006764,2021-11-10,SALE045272,Paid Repaired
CLM006765,2024-12-31,SALE045281,Warranty Void
CLM006766,2025-12-31,SALE045282,Paid Repaired
CLM006767,2023-05-07,SALE045283,Replaced
CLM006768,2025-12-31,SALE045299,Completed
CLM006769,2022-04-10,SALE045304,Rejected
CLM006770,2023-06-08,SALE045311,Completed
CLM006771,2022-12-04,SALE045314,Replaced
CLM006772,2025-09-23,SALE045315,Completed
CLM006773,2020-12-10,SALE045330,Completed
CLM006774,2024-08-13,SALE045333,Completed
CLM006775,2025-06-26,SALE045337,Completed
CLM006776,2023-04-20,SALE045338,Pending
CLM006777,2021-10-09,SALE045340,Completed
CLM006778,2022-01-22,SALE045347,Replaced
CLM006779,2021-01-20,SALE045360,Replaced
CLM006780,2025-11-22,SALE045369,Paid Repaired
CLM006781,2024-07-01,SALE045372,Completed
CLM006782,2021-07-18,SALE045380,Completed
CLM006783,2022-10-28,SALE045381,Completed
CLM006784,2023-07-11,SALE045382,Paid Repaired
CLM006785,2024-06-28,SALE045383,Pending
CLM006786,2025-10-29,SALE045392,Completed
CLM006787,2022-03-17,SALE045394,Paid Repaired
CLM006788,2024-02-03,SALE045405,Completed
CLM006789,2025-12-31,SALE045406,Completed
CLM006790,2025-10-09,SALE045415,Completed
CLM006791,2021-03-15,SALE045419,Completed
CLM006792,2023-08-08,SALE045424,Completed
CLM006793,2022-10-31,SALE045428,Pending
CLM006794,2021-02-21,SALE045437,Completed
CLM006795,2025-04-19,SALE045450,Completed
CLM006796,2022-09-11,SALE045452,Paid Repaired
CLM006797,2022-08-26,SALE045456,Warranty Void
CLM006798,2025-11-28,SALE045458,Completed
CLM006799,2024-05-21,SALE045466,Paid Repaired
CLM006800,2024-02-09,SALE045468,Completed
CLM006801,2025-11-23,SALE045473,Completed
CLM006802,2025-12-29,SALE045483,Completed
CLM006803,2023-10-04,SALE045488,Completed
CLM006804,2025-09-17,SALE045494,Pending
CLM006805,2022-04-11,SALE045500,Replaced
CLM006806,2023-01-31,SALE045504,Replaced
CLM006807,2024-10-28,SALE045506,Completed
CLM006808,2024-05-30,SALE045509,Completed
CLM006809,2025-03-04,SALE045512,Completed
CLM006810,2021-11-27,SALE045514,Pending
